Raw EMG - Pod01,Raw EMG - Pod02,Raw EMG - Pod03,Raw EMG - Pod04,Raw EMG - Pod05,Raw EMG - Pod06,Raw EMG - Pod07,Raw EMG - Pod08,Timestamp
2,3,-4,-1,0,-2,0,-3,2021-06-22 12:30:01.177
-2,-3,-83,-1,0,0,1,4,2021-06-22 12:30:01.186
-2,-3,-83,-1,0,0,1,4,2021-06-22 12:30:01.190
-2,-3,-83,-1,0,0,1,4,2021-06-22 12:30:01.194
-4,-3,-79,-18,-10,-3,-3,18,2021-06-22 12:30:01.198
2,0,50,10,-2,2,1,-3,2021-06-22 12:30:01.202
2,0,50,10,-2,2,1,-3,2021-06-22 12:30:01.207
2,0,50,10,-2,2,1,-3,2021-06-22 12:30:01.211
2,0,50,10,-2,2,1,-3,2021-06-22 12:30:01.215
2,0,50,10,-2,2,1,-3,2021-06-22 12:30:01.219
2,2,-79,2,1,4,3,7,2021-06-22 12:30:01.223
2,2,-79,2,1,4,3,7,2021-06-22 12:30:01.228
2,2,-79,2,1,4,3,7,2021-06-22 12:30:01.232
3,-6,86,-5,-2,-1,2,12,2021-06-22 12:30:01.236
3,-6,86,-5,-2,-1,2,12,2021-06-22 12:30:01.241
-17,-12,-13,-1,0,-2,2,20,2021-06-22 12:30:01.246
-17,-12,-13,-1,0,-2,2,20,2021-06-22 12:30:01.250
-17,-12,-13,-1,0,-2,2,20,2021-06-22 12:30:01.261
-17,-12,-13,-1,0,-2,2,20,2021-06-22 12:30:01.265
7,7,68,4,0,-5,-1,9,2021-06-22 12:30:01.269
7,7,68,4,0,-5,-1,9,2021-06-22 12:30:01.274
7,7,68,4,0,-5,-1,9,2021-06-22 12:30:01.278
2,-10,1,-3,-1,-2,6,-23,2021-06-22 12:30:01.283
2,-10,1,-3,-1,-2,6,-23,2021-06-22 12:30:01.287
2,-10,1,-3,-1,-2,6,-23,2021-06-22 12:30:01.291
-2,-9,6,-24,-6,-3,-3,3,2021-06-22 12:30:01.296
-2,-9,6,-24,-6,-3,-3,3,2021-06-22 12:30:01.300
-1,-11,-37,-16,1,0,3,5,2021-06-22 12:30:01.305
-1,-11,-37,-16,1,0,3,5,2021-06-22 12:30:01.310
-1,-11,-37,-16,1,0,3,5,2021-06-22 12:30:01.313
-4,14,-40,1,1,3,-2,14,2021-06-22 12:30:01.317
-4,14,-40,1,1,3,-2,14,2021-06-22 12:30:01.321
-1,7,-29,0,-4,-2,-5,-16,2021-06-22 12:30:01.326
-1,7,-29,0,-4,-2,-5,-16,2021-06-22 12:30:01.330
-1,7,-29,0,-4,-2,-5,-16,2021-06-22 12:30:01.333
-1,7,-29,0,-4,-2,-5,-16,2021-06-22 12:30:01.337
5,12,-2,7,5,-1,-3,6,2021-06-22 12:30:01.342
5,12,-2,7,5,-1,-3,6,2021-06-22 12:30:01.346
5,12,-2,7,5,-1,-3,6,2021-06-22 12:30:01.350
5,12,-2,7,5,-1,-3,6,2021-06-22 12:30:01.353
-3,1,-5,12,-5,0,-1,11,2021-06-22 12:30:01.357
-3,1,-5,12,-5,0,-1,11,2021-06-22 12:30:01.361
-10,1,59,-13,-6,-5,-3,10,2021-06-22 12:30:01.365
-10,1,59,-13,-6,-5,-3,10,2021-06-22 12:30:01.370
-10,1,59,-13,-6,-5,-3,10,2021-06-22 12:30:01.374
-10,1,59,-13,-6,-5,-3,10,2021-06-22 12:30:01.379
-10,1,59,-13,-6,-5,-3,10,2021-06-22 12:30:01.383
0,-1,69,-7,1,-2,-8,-14,2021-06-22 12:30:01.387
0,-1,69,-7,1,-2,-8,-14,2021-06-22 12:30:01.391
0,-1,69,-7,1,-2,-8,-14,2021-06-22 12:30:01.396
0,-1,69,-7,1,-2,-8,-14,2021-06-22 12:30:01.399
0,6,-38,14,0,3,3,1,2021-06-22 12:30:01.403
-10,14,-28,1,-2,-4,-7,67,2021-06-22 12:30:01.415
-10,14,-28,1,-2,-4,-7,67,2021-06-22 12:30:01.420
-12,8,-30,13,2,5,-1,-52,2021-06-22 12:30:01.424
-12,8,-30,13,2,5,-1,-52,2021-06-22 12:30:01.428
-12,8,-30,13,2,5,-1,-52,2021-06-22 12:30:01.432
-12,8,-30,13,2,5,-1,-52,2021-06-22 12:30:01.436
4,-12,23,-6,-1,-4,-3,14,2021-06-22 12:30:01.441
4,-12,23,-6,-1,-4,-3,14,2021-06-22 12:30:01.445
4,-12,23,-6,-1,-4,-3,14,2021-06-22 12:30:01.449
4,-12,23,-6,-1,-4,-3,14,2021-06-22 12:30:01.453
4,-12,23,-6,-1,-4,-3,14,2021-06-22 12:30:01.457
4,-12,23,-6,-1,-4,-3,14,2021-06-22 12:30:01.462
4,-12,23,-6,-1,-4,-3,14,2021-06-22 12:30:01.466
-6,1,17,-25,-4,-3,-6,-10,2021-06-22 12:30:01.470
-2,-4,36,-24,-5,1,1,32,2021-06-22 12:30:01.474
-2,-4,36,-24,-5,1,1,32,2021-06-22 12:30:01.478
-2,-4,36,-24,-5,1,1,32,2021-06-22 12:30:01.482
19,8,81,9,6,1,4,8,2021-06-22 12:30:01.486
19,8,81,9,6,1,4,8,2021-06-22 12:30:01.491
19,8,81,9,6,1,4,8,2021-06-22 12:30:01.496
-11,-25,-117,-21,-11,-1,-1,0,2021-06-22 12:30:01.500
-11,-25,-117,-21,-11,-1,-1,0,2021-06-22 12:30:01.504
-11,-25,-117,-21,-11,-1,-1,0,2021-06-22 12:30:01.508
-11,-25,-117,-21,-11,-1,-1,0,2021-06-22 12:30:01.512
-11,-25,-117,-21,-11,-1,-1,0,2021-06-22 12:30:01.516
-1,-3,-22,13,2,-4,-3,-13,2021-06-22 12:30:01.521
0,-10,32,-8,-7,-4,2,-1,2021-06-22 12:30:01.525
0,-10,32,-8,-7,-4,2,-1,2021-06-22 12:30:01.530
5,-27,-24,11,8,4,-1,46,2021-06-22 12:30:01.534
5,-27,-24,11,8,4,-1,46,2021-06-22 12:30:01.538
5,-27,-24,11,8,4,-1,46,2021-06-22 12:30:01.542
5,32,-11,11,5,1,0,4,2021-06-22 12:30:01.547
5,32,-11,11,5,1,0,4,2021-06-22 12:30:01.551
5,32,-11,11,5,1,0,4,2021-06-22 12:30:01.555
21,-5,82,26,8,0,1,0,2021-06-22 12:30:01.566
21,-5,82,26,8,0,1,0,2021-06-22 12:30:01.570
21,-5,82,26,8,0,1,0,2021-06-22 12:30:01.575
21,-5,82,26,8,0,1,0,2021-06-22 12:30:01.579
-3,-7,-43,18,5,2,0,37,2021-06-22 12:30:01.583
-3,-7,-43,18,5,2,0,37,2021-06-22 12:30:01.593
-3,-7,-43,18,5,2,0,37,2021-06-22 12:30:01.597
-3,-7,-43,18,5,2,0,37,2021-06-22 12:30:01.601
-3,-7,-43,18,5,2,0,37,2021-06-22 12:30:01.605
-3,-7,-43,18,5,2,0,37,2021-06-22 12:30:01.609
-5,-39,-58,-16,-12,-6,-3,13,2021-06-22 12:30:01.613
5,15,-48,9,-1,0,1,-1,2021-06-22 12:30:01.618
7,37,-77,-5,3,2,1,-28,2021-06-22 12:30:01.622
7,37,-77,-5,3,2,1,-28,2021-06-22 12:30:01.626
7,37,-77,-5,3,2,1,-28,2021-06-22 12:30:01.630
7,37,-77,-5,3,2,1,-28,2021-06-22 12:30:01.634
7,37,-77,-5,3,2,1,-28,2021-06-22 12:30:01.639
-11,17,9,-7,-3,-6,-4,-8,2021-06-22 12:30:01.643
-11,17,9,-7,-3,-6,-4,-8,2021-06-22 12:30:01.647
-11,17,9,-7,-3,-6,-4,-8,2021-06-22 12:30:01.651
-11,17,9,-7,-3,-6,-4,-8,2021-06-22 12:30:01.655
-11,17,9,-7,-3,-6,-4,-8,2021-06-22 12:30:01.659
-3,8,3,-9,-2,2,-4,-13,2021-06-22 12:30:01.664
-1,5,12,-8,1,1,-1,-4,2021-06-22 12:30:01.668
-1,5,12,-8,1,1,-1,-4,2021-06-22 12:30:01.672
-1,5,12,-8,1,1,-1,-4,2021-06-22 12:30:01.677
6,-19,89,-22,-4,0,1,4,2021-06-22 12:30:01.681
6,-19,89,-22,-4,0,1,4,2021-06-22 12:30:01.685
6,-19,89,-22,-4,0,1,4,2021-06-22 12:30:01.689
6,-19,89,-22,-4,0,1,4,2021-06-22 12:30:01.693
6,-19,89,-22,-4,0,1,4,2021-06-22 12:30:01.697
-2,-15,-59,-22,-5,-2,-5,-16,2021-06-22 12:30:01.702
-2,-15,-59,-22,-5,-2,-5,-16,2021-06-22 12:30:01.707
-2,-15,-59,-22,-5,-2,-5,-16,2021-06-22 12:30:01.718
-2,-15,-59,-22,-5,-2,-5,-16,2021-06-22 12:30:01.722
-2,-15,-59,-22,-5,-2,-5,-16,2021-06-22 12:30:01.727
-6,-5,-33,10,-7,1,-1,15,2021-06-22 12:30:01.732
-6,-5,-33,10,-7,1,-1,15,2021-06-22 12:30:01.736
-2,-6,-56,2,-1,0,0,-9,2021-06-22 12:30:01.741
-2,-6,-56,2,-1,0,0,-9,2021-06-22 12:30:01.745
-2,-6,-56,2,-1,0,0,-9,2021-06-22 12:30:01.749
-2,-6,-56,2,-1,0,0,-9,2021-06-22 12:30:01.753
-2,-6,-56,2,-1,0,0,-9,2021-06-22 12:30:01.758
2,-3,19,5,12,2,1,-6,2021-06-22 12:30:01.762
2,-3,19,5,12,2,1,-6,2021-06-22 12:30:01.766
2,-3,19,5,12,2,1,-6,2021-06-22 12:30:01.770
2,-3,19,5,12,2,1,-6,2021-06-22 12:30:01.775
2,-3,19,5,12,2,1,-6,2021-06-22 12:30:01.778
-8,15,1,-11,-2,-1,-3,-1,2021-06-22 12:30:01.783
3,-14,49,1,-3,2,2,4,2021-06-22 12:30:01.787
3,-14,49,1,-3,2,2,4,2021-06-22 12:30:01.792
3,-14,49,1,-3,2,2,4,2021-06-22 12:30:01.796
5,13,6,18,4,3,2,-22,2021-06-22 12:30:01.800
-2,1,8,13,-4,-1,-5,11,2021-06-22 12:30:01.804
-2,1,8,13,-4,-1,-5,11,2021-06-22 12:30:01.809
-2,1,8,13,-4,-1,-5,11,2021-06-22 12:30:01.814
-2,1,8,13,-4,-1,-5,11,2021-06-22 12:30:01.818
3,-4,70,3,1,-3,0,2,2021-06-22 12:30:01.822
3,-4,70,3,1,-3,0,2,2021-06-22 12:30:01.826
3,-4,70,3,1,-3,0,2,2021-06-22 12:30:01.830
3,-4,70,3,1,-3,0,2,2021-06-22 12:30:01.833
3,-4,70,3,1,-3,0,2,2021-06-22 12:30:01.837
3,-4,70,3,1,-3,0,2,2021-06-22 12:30:01.841
-5,-33,14,-13,-8,-3,-2,-8,2021-06-22 12:30:01.845
-5,-33,14,-13,-8,-3,-2,-8,2021-06-22 12:30:01.849
-5,-33,14,-13,-8,-3,-2,-8,2021-06-22 12:30:01.853
-3,14,-23,5,-1,3,4,15,2021-06-22 12:30:01.857
2,6,-54,11,4,1,0,-5,2021-06-22 12:30:01.869
2,6,-54,11,4,1,0,-5,2021-06-22 12:30:01.873
2,6,-54,11,4,1,0,-5,2021-06-22 12:30:01.878
4,-6,32,4,2,1,0,-5,2021-06-22 12:30:01.883
4,-6,32,4,2,1,0,-5,2021-06-22 12:30:01.886
4,-6,32,4,2,1,0,-5,2021-06-22 12:30:01.890
4,-6,32,4,2,1,0,-5,2021-06-22 12:30:01.894
4,-6,32,4,2,1,0,-5,2021-06-22 12:30:01.899
0,-7,9,-7,2,0,-1,44,2021-06-22 12:30:01.903
3,-10,-91,8,2,0,0,-9,2021-06-22 12:30:01.908
3,-10,-91,8,2,0,0,-9,2021-06-22 12:30:01.912
3,-10,-91,8,2,0,0,-9,2021-06-22 12:30:01.915
3,-10,-91,8,2,0,0,-9,2021-06-22 12:30:01.919
3,-10,-91,8,2,0,0,-9,2021-06-22 12:30:01.924
-1,11,-99,-24,-6,-2,-5,6,2021-06-22 12:30:01.928
-1,11,-99,-24,-6,-2,-5,6,2021-06-22 12:30:01.931
-1,11,-99,-24,-6,-2,-5,6,2021-06-22 12:30:01.936
-1,11,-99,-24,-6,-2,-5,6,2021-06-22 12:30:01.940
2,6,-1,2,2,-3,4,5,2021-06-22 12:30:01.944
2,6,-1,2,2,-3,4,5,2021-06-22 12:30:01.948
2,6,-1,2,2,-3,4,5,2021-06-22 12:30:01.952
2,6,-1,2,2,-3,4,5,2021-06-22 12:30:01.956
2,6,-1,2,2,-3,4,5,2021-06-22 12:30:01.960
-5,-7,66,-10,-1,2,0,-8,2021-06-22 12:30:01.965
-5,-7,66,-10,-1,2,0,-8,2021-06-22 12:30:01.969
-5,-7,66,-10,-1,2,0,-8,2021-06-22 12:30:01.973
4,8,37,3,3,1,-1,-7,2021-06-22 12:30:01.977
4,8,37,3,3,1,-1,-7,2021-06-22 12:30:01.982
4,-1,38,9,4,2,3,7,2021-06-22 12:30:01.986
4,-1,38,9,4,2,3,7,2021-06-22 12:30:01.995
4,-1,38,9,4,2,3,7,2021-06-22 12:30:01.999
7,7,-27,13,4,4,-2,41,2021-06-22 12:30:02.003
7,7,-27,13,4,4,-2,41,2021-06-22 12:30:02.008
7,7,-27,13,4,4,-2,41,2021-06-22 12:30:02.019
-8,12,-74,9,-4,-4,-3,-2,2021-06-22 12:30:02.023
-10,-3,-55,-9,-1,-2,-2,-2,2021-06-22 12:30:02.027
-10,-3,-55,-9,-1,-2,-2,-2,2021-06-22 12:30:02.031
-10,-3,-55,-9,-1,-2,-2,-2,2021-06-22 12:30:02.036
-6,-22,15,-3,-6,-4,-4,-1,2021-06-22 12:30:02.039
-6,-22,15,-3,-6,-4,-4,-1,2021-06-22 12:30:02.043
1,0,9,6,2,1,1,-7,2021-06-22 12:30:02.047
1,0,9,6,2,1,1,-7,2021-06-22 12:30:02.052
1,0,9,6,2,1,1,-7,2021-06-22 12:30:02.056
1,-1,-40,1,6,1,2,16,2021-06-22 12:30:02.061
0,-14,39,0,-5,-4,-2,-29,2021-06-22 12:30:02.065
0,-14,39,0,-5,-4,-2,-29,2021-06-22 12:30:02.070
0,-14,39,0,-5,-4,-2,-29,2021-06-22 12:30:02.074
0,-14,39,0,-5,-4,-2,-29,2021-06-22 12:30:02.078
0,-14,39,0,-5,-4,-2,-29,2021-06-22 12:30:02.082
-6,12,53,0,4,-1,0,10,2021-06-22 12:30:02.086
-6,12,53,0,4,-1,0,10,2021-06-22 12:30:02.091
-6,12,53,0,4,-1,0,10,2021-06-22 12:30:02.095
0,-5,-13,-10,-3,0,-2,10,2021-06-22 12:30:02.099
0,-5,-13,-10,-3,0,-2,10,2021-06-22 12:30:02.103
-2,-14,-4,-4,2,3,1,-5,2021-06-22 12:30:02.108
-2,-14,-4,-4,2,3,1,-5,2021-06-22 12:30:02.112
-2,-14,-4,-4,2,3,1,-5,2021-06-22 12:30:02.116
-2,-14,-4,-4,2,3,1,-5,2021-06-22 12:30:02.120
-1,-6,13,-3,-12,-4,-4,-10,2021-06-22 12:30:02.124
-1,-6,13,-3,-12,-4,-4,-10,2021-06-22 12:30:02.128
-1,-6,13,-3,-12,-4,-4,-10,2021-06-22 12:30:02.133
-1,-6,13,-3,-12,-4,-4,-10,2021-06-22 12:30:02.136
-1,-6,13,-3,-12,-4,-4,-10,2021-06-22 12:30:02.141
3,-7,8,-2,1,-1,-1,-9,2021-06-22 12:30:02.145
3,-7,8,-2,1,-1,-1,-9,2021-06-22 12:30:02.149
3,-7,8,-2,1,-1,-1,-9,2021-06-22 12:30:02.154
6,6,11,3,4,2,3,-7,2021-06-22 12:30:02.159
-3,-9,70,0,-1,-4,-2,-1,2021-06-22 12:30:02.170
-3,-9,70,0,-1,-4,-2,-1,2021-06-22 12:30:02.175
-3,-9,70,0,-1,-4,-2,-1,2021-06-22 12:30:02.179
7,11,-74,5,2,0,-3,-6,2021-06-22 12:30:02.184
7,11,-74,5,2,0,-3,-6,2021-06-22 12:30:02.188
7,11,-74,5,2,0,-3,-6,2021-06-22 12:30:02.192
7,11,-74,5,2,0,-3,-6,2021-06-22 12:30:02.196
7,11,-74,5,2,0,-3,-6,2021-06-22 12:30:02.201
-1,4,-32,-14,-5,1,-2,7,2021-06-22 12:30:02.205
-1,4,-32,-14,-5,1,-2,7,2021-06-22 12:30:02.209
-1,4,-32,-14,-5,1,-2,7,2021-06-22 12:30:02.213
-10,-3,-27,-4,-4,0,-1,11,2021-06-22 12:30:02.217
-10,-3,-27,-4,-4,0,-1,11,2021-06-22 12:30:02.222
-10,-3,-27,-4,-4,0,-1,11,2021-06-22 12:30:02.225
-10,-3,-27,-4,-4,0,-1,11,2021-06-22 12:30:02.229
-6,-39,-68,0,-2,-4,0,-11,2021-06-22 12:30:02.233
-6,-39,-68,0,-2,-4,0,-11,2021-06-22 12:30:02.237
-3,12,-2,-12,-2,-2,-1,1,2021-06-22 12:30:02.241
3,-3,26,1,-1,-1,1,19,2021-06-22 12:30:02.245
3,-3,26,1,-1,-1,1,19,2021-06-22 12:30:02.248
3,-3,26,1,-1,-1,1,19,2021-06-22 12:30:02.252
3,-3,26,1,-1,-1,1,19,2021-06-22 12:30:02.257
3,-3,26,1,-1,-1,1,19,2021-06-22 12:30:02.261
3,3,75,10,-1,-3,0,3,2021-06-22 12:30:02.265
3,3,75,10,-1,-3,0,3,2021-06-22 12:30:02.269
3,3,75,10,-1,-3,0,3,2021-06-22 12:30:02.273
7,-2,-9,-2,-2,-2,-1,8,2021-06-22 12:30:02.277
7,-2,-9,-2,-2,-2,-1,8,2021-06-22 12:30:02.281
7,-2,-9,-2,-2,-2,-1,8,2021-06-22 12:30:02.285
1,9,-60,-2,-3,2,-3,-25,2021-06-22 12:30:02.289
1,9,-60,-2,-3,2,-3,-25,2021-06-22 12:30:02.293
1,9,-60,-2,-3,2,-3,-25,2021-06-22 12:30:02.296
0,-5,29,-1,0,-3,-3,-14,2021-06-22 12:30:02.300
0,-5,29,-1,0,-3,-3,-14,2021-06-22 12:30:02.305
2,-3,-25,5,1,1,0,21,2021-06-22 12:30:02.308
2,-3,-25,5,1,1,0,21,2021-06-22 12:30:02.312
7,2,-36,5,5,4,0,20,2021-06-22 12:30:02.323
-4,2,-35,-16,-1,2,-1,-9,2021-06-22 12:30:02.327
-4,2,-35,-16,-1,2,-1,-9,2021-06-22 12:30:02.331
-4,2,-35,-16,-1,2,-1,-9,2021-06-22 12:30:02.336
-3,15,6,7,-3,-1,1,8,2021-06-22 12:30:02.340
-3,15,6,7,-3,-1,1,8,2021-06-22 12:30:02.344
2,-2,-29,5,3,0,0,-14,2021-06-22 12:30:02.347
2,-2,-29,5,3,0,0,-14,2021-06-22 12:30:02.352
2,-2,-29,5,3,0,0,-14,2021-06-22 12:30:02.356
-6,-2,-36,-14,-2,0,-2,-12,2021-06-22 12:30:02.361
-10,-8,-23,-6,-4,-2,-5,-3,2021-06-22 12:30:02.364
-10,-8,-23,-6,-4,-2,-5,-3,2021-06-22 12:30:02.368
-10,-8,-23,-6,-4,-2,-5,-3,2021-06-22 12:30:02.376
-10,-8,-23,-6,-4,-2,-5,-3,2021-06-22 12:30:02.381
1,-13,8,-5,-2,0,0,-3,2021-06-22 12:30:02.385
1,-13,8,-5,-2,0,0,-3,2021-06-22 12:30:02.389
1,-13,8,-5,-2,0,0,-3,2021-06-22 12:30:02.393
-12,-7,-18,-4,-7,-4,-3,-11,2021-06-22 12:30:02.398
-12,-7,-18,-4,-7,-4,-3,-11,2021-06-22 12:30:02.401
0,2,11,1,0,-2,-3,-11,2021-06-22 12:30:02.405
0,2,11,1,0,-2,-3,-11,2021-06-22 12:30:02.410
0,2,11,1,0,-2,-3,-11,2021-06-22 12:30:02.415
0,2,11,1,0,-2,-3,-11,2021-06-22 12:30:02.419
-12,-3,-13,-7,-4,0,0,4,2021-06-22 12:30:02.424
-12,-3,-13,-7,-4,0,0,4,2021-06-22 12:30:02.428
-12,-3,-13,-7,-4,0,0,4,2021-06-22 12:30:02.431
-12,-3,-13,-7,-4,0,0,4,2021-06-22 12:30:02.435
-12,-3,-13,-7,-4,0,0,4,2021-06-22 12:30:02.439
-2,-6,-16,-15,-2,-3,1,-7,2021-06-22 12:30:02.443
13,2,-35,2,6,0,7,5,2021-06-22 12:30:02.448
13,2,-35,2,6,0,7,5,2021-06-22 12:30:02.452
-6,4,-86,-7,-1,0,-3,3,2021-06-22 12:30:02.456
-6,4,-86,-7,-1,0,-3,3,2021-06-22 12:30:02.461
-6,4,-86,-7,-1,0,-3,3,2021-06-22 12:30:02.465
5,6,18,8,-1,1,0,3,2021-06-22 12:30:02.476
5,6,18,8,-1,1,0,3,2021-06-22 12:30:02.480
5,6,18,8,-1,1,0,3,2021-06-22 12:30:02.484
6,0,6,25,6,1,4,8,2021-06-22 12:30:02.489
-3,4,14,8,1,-3,-2,1,2021-06-22 12:30:02.493
-3,4,14,8,1,-3,-2,1,2021-06-22 12:30:02.496
-3,4,14,8,1,-3,-2,1,2021-06-22 12:30:02.500
0,-3,41,-23,-4,-3,-1,-13,2021-06-22 12:30:02.504
0,-3,41,-23,-4,-3,-1,-13,2021-06-22 12:30:02.508
0,-3,41,-23,-4,-3,-1,-13,2021-06-22 12:30:02.512
0,-3,41,-23,-4,-3,-1,-13,2021-06-22 12:30:02.516
0,-3,41,-23,-4,-3,-1,-13,2021-06-22 12:30:02.520
0,-3,41,-23,-4,-3,-1,-13,2021-06-22 12:30:02.524
8,1,41,12,1,1,-3,7,2021-06-22 12:30:02.528
8,1,41,12,1,1,-3,7,2021-06-22 12:30:02.532
8,1,41,12,1,1,-3,7,2021-06-22 12:30:02.536
7,-1,51,0,-3,0,0,19,2021-06-22 12:30:02.540
7,-1,51,0,-3,0,0,19,2021-06-22 12:30:02.544
-2,2,17,2,2,0,1,10,2021-06-22 12:30:02.549
-2,2,17,2,2,0,1,10,2021-06-22 12:30:02.553
-2,2,17,2,2,0,1,10,2021-06-22 12:30:02.557
-2,2,17,2,2,0,1,10,2021-06-22 12:30:02.562
4,-2,40,4,-2,0,3,-22,2021-06-22 12:30:02.567
4,-2,40,4,-2,0,3,-22,2021-06-22 12:30:02.570
4,-2,40,4,-2,0,3,-22,2021-06-22 12:30:02.574
4,-2,40,4,-2,0,3,-22,2021-06-22 12:30:02.578
4,-2,40,4,-2,0,3,-22,2021-06-22 12:30:02.582
3,-5,-17,-1,-2,-2,1,5,2021-06-22 12:30:02.585
-7,6,-102,-10,-6,1,-5,-13,2021-06-22 12:30:02.589
-7,6,-102,-10,-6,1,-5,-13,2021-06-22 12:30:02.594
-7,6,-102,-10,-6,1,-5,-13,2021-06-22 12:30:02.598
2,7,-22,3,2,1,-1,17,2021-06-22 12:30:02.603
2,1,-22,5,0,0,-1,4,2021-06-22 12:30:02.607
2,1,-22,5,0,0,-1,4,2021-06-22 12:30:02.612
2,1,-22,5,0,0,-1,4,2021-06-22 12:30:02.616
-1,2,5,0,-1,-3,1,-2,2021-06-22 12:30:02.627
-1,2,5,0,-1,-3,1,-2,2021-06-22 12:30:02.632
-1,2,5,0,-1,-3,1,-2,2021-06-22 12:30:02.637
-1,2,5,0,-1,-3,1,-2,2021-06-22 12:30:02.642
0,0,-4,2,4,3,0,-4,2021-06-22 12:30:02.646
3,-5,10,5,4,0,-2,10,2021-06-22 12:30:02.650
3,-5,10,5,4,0,-2,10,2021-06-22 12:30:02.654
3,-5,10,5,4,0,-2,10,2021-06-22 12:30:02.659
6,-2,10,14,3,6,3,-5,2021-06-22 12:30:02.664
-2,-4,53,0,0,-3,0,-9,2021-06-22 12:30:02.669
-2,-4,53,0,0,-3,0,-9,2021-06-22 12:30:02.673
-2,-4,53,0,0,-3,0,-9,2021-06-22 12:30:02.677
-2,-4,53,0,0,-3,0,-9,2021-06-22 12:30:02.682
-2,-4,53,0,0,-3,0,-9,2021-06-22 12:30:02.686
-2,-4,53,0,0,-3,0,-9,2021-06-22 12:30:02.690
-3,-14,-21,-5,-3,-1,-3,-25,2021-06-22 12:30:02.694
-3,-14,-21,-5,-3,-1,-3,-25,2021-06-22 12:30:02.699
-3,-14,-21,-5,-3,-1,-3,-25,2021-06-22 12:30:02.703
-7,-2,-40,-13,-6,0,-2,54,2021-06-22 12:30:02.707
-7,-2,-40,-13,-6,0,-2,54,2021-06-22 12:30:02.711
-7,-2,-40,-13,-6,0,-2,54,2021-06-22 12:30:02.715
-7,-2,-40,-13,-6,0,-2,54,2021-06-22 12:30:02.719
-7,-4,-13,-3,-3,-2,-2,28,2021-06-22 12:30:02.723
0,2,1,1,2,-2,0,2,2021-06-22 12:30:02.728
0,2,1,1,2,-2,0,2,2021-06-22 12:30:02.732
0,2,1,1,2,-2,0,2,2021-06-22 12:30:02.736
0,2,1,1,2,-2,0,2,2021-06-22 12:30:02.741
-3,11,-29,-3,1,-2,-2,-13,2021-06-22 12:30:02.745
-3,11,-29,-3,1,-2,-2,-13,2021-06-22 12:30:02.749
-3,11,-29,-3,1,-2,-2,-13,2021-06-22 12:30:02.753
-3,11,-29,-3,1,-2,-2,-13,2021-06-22 12:30:02.757
-3,11,-29,-3,1,-2,-2,-13,2021-06-22 12:30:02.761
0,-8,-3,-6,-5,-2,0,-11,2021-06-22 12:30:02.765
4,6,25,1,-2,-2,0,-8,2021-06-22 12:30:02.770
-7,0,-8,-5,-1,-5,-3,-2,2021-06-22 12:30:02.786
3,6,10,-6,-1,4,1,-3,2021-06-22 12:30:02.790
3,6,10,-6,-1,4,1,-3,2021-06-22 12:30:02.794
3,6,10,-6,-1,4,1,-3,2021-06-22 12:30:02.799
1,-4,37,-8,-4,1,-2,-5,2021-06-22 12:30:02.803
-2,0,11,1,-4,-1,-1,-1,2021-06-22 12:30:02.807
-2,0,11,1,-4,-1,-1,-1,2021-06-22 12:30:02.811
-2,0,11,1,-4,-1,-1,-1,2021-06-22 12:30:02.815
-2,0,11,1,-4,-1,-1,-1,2021-06-22 12:30:02.819
-2,0,11,1,-4,-1,-1,-1,2021-06-22 12:30:02.823
2,-2,-48,-9,5,-1,-1,2,2021-06-22 12:30:02.828
2,-2,-48,-9,5,-1,-1,2,2021-06-22 12:30:02.833
2,-2,-48,-9,5,-1,-1,2,2021-06-22 12:30:02.837
-2,-10,10,-5,0,-2,0,1,2021-06-22 12:30:02.841
-2,-10,10,-5,0,-2,0,1,2021-06-22 12:30:02.845
3,-4,6,13,-1,0,0,-2,2021-06-22 12:30:02.849
3,-4,6,13,-1,0,0,-2,2021-06-22 12:30:02.853
3,-4,6,13,-1,0,0,-2,2021-06-22 12:30:02.858
3,-4,6,13,-1,0,0,-2,2021-06-22 12:30:02.862
-2,5,37,4,1,0,-1,0,2021-06-22 12:30:02.866
-2,5,37,4,1,0,-1,0,2021-06-22 12:30:02.869
-2,5,37,4,1,0,-1,0,2021-06-22 12:30:02.873
-2,5,37,4,1,0,-1,0,2021-06-22 12:30:02.877
-2,5,37,4,1,0,-1,0,2021-06-22 12:30:02.881
3,19,26,8,-4,0,0,0,2021-06-22 12:30:02.886
-5,-2,-1,-3,-3,-1,1,-1,2021-06-22 12:30:02.891
-5,-2,-1,-3,-3,-1,1,-1,2021-06-22 12:30:02.896
-5,-2,-1,-3,-3,-1,1,-1,2021-06-22 12:30:02.900
-3,3,-16,-3,2,-3,0,-3,2021-06-22 12:30:02.904
-2,0,-4,0,-1,2,-2,-1,2021-06-22 12:30:02.908
-2,0,-4,0,-1,2,-2,-1,2021-06-22 12:30:02.912
-2,0,-4,0,-1,2,-2,-1,2021-06-22 12:30:02.917
-2,0,-4,0,-1,2,-2,-1,2021-06-22 12:30:02.921
0,-12,39,-1,5,-4,-1,-8,2021-06-22 12:30:02.935
0,-12,39,-1,5,-4,-1,-8,2021-06-22 12:30:02.938
0,-12,39,-1,5,-4,-1,-8,2021-06-22 12:30:02.942
1,-13,20,11,-7,-2,-1,2,2021-06-22 12:30:02.946
